    0.644848119020462036E+03    0.716245658695697784E+01    0.946673154830932617E-01    0.350250303745269775E+04    0.392225381731987000E+01   -0.611274026148711145E+07   -0.804103421579835853E+01    1
    0.685300916433334351E+03    0.718604749500751527E+01    0.117947041988372803E+00    0.383138537406921387E+04    0.361001035571098328E+01   -0.611013589236744493E+07   -0.804136754913172780E+01    1
    0.794634321928024292E+03    0.735702867984771736E+01   -0.491856575012207031E+00    0.433461165428161621E+04    0.373250725865364075E+01   -0.610746851778794173E+07   -0.804170088246507753E+01    1
    0.758219139575958252E+03    0.728288512706756563E+01   -0.251195430755615234E-01    0.342922604084014893E+04    0.384419503808021545E+01   -0.610478014125825558E+07   -0.804203421579846101E+01    1
    0.174448229670524597E+03    0.847900336265563936E+01   -0.852603316307067871E-01    0.406763386726379395E+04    0.389609256386756897E+01   -0.608699987353384774E+07   -0.804236754913176277E+01    1
    0.789651362299919128E+03    0.744581014156341592E+01   -0.498168826103210449E+00    0.381608486175537109E+04    0.372208997607231140E+01   -0.608355626363391802E+07   -0.804270088246506099E+01    1
    0.168074517846107483E+03    0.838261613249778748E+01    0.114477038383483887E+00    0.388753688335418701E+04    0.371689954400062561E+01   -0.608114148949982785E+07   -0.804303421579843913E+01    1
    0.794656235575675964E+03    0.763416252970695552E+01   -0.488226771354675293E+00    0.314956974983215332E+04    0.373165658116340637E+01   -0.607515453255585209E+07   -0.804336754913182439E+01    1
    0.804330346584320068E+03    0.724708872497081735E+01    0.188741147518157959E+00    0.315314424037933350E+04    0.375787225365638733E+01   -0.607345091709834523E+07   -0.804370088246515635E+01    1
    0.681883100867271423E+03    0.711481764197349520E+01    0.332886517047882080E+00    0.303770375251770020E+04    0.390450763702392578E+01   -0.597452979791397694E+07   -0.804403421579838174E+01    1
    0.139345063269138336E+04    0.780136498630046837E+01    0.242208421230316162E+00    0.319545328617095947E+04    0.399476847052574158E+01   -0.593176890243151784E+07   -0.804436754913181140E+01    1
    0.143391576290130615E+04    0.781378910720348419E+01    0.322308003902435303E+00    0.380272281169891357E+04    0.363682451844215393E+01   -0.590702777933934424E+07   -0.804470088246524995E+01    1
    0.793996685743331909E+03    0.732368915438652124E+01   -0.320850014686584473E-01    0.352088403701782227E+04    0.395209920406341553E+01   -0.590428772466971353E+07   -0.804503421579850730E+01    1
    0.639837843775749207E+03    0.710671713471412669E+01    0.284731388092041016E-01    0.400310766696929932E+04    0.395721143484115601E+01   -0.589558700890362356E+07   -0.804536754913176111E+01    1
    0.651610670685768127E+03    0.717950306057930021E+01   -0.160299301147460938E+00    0.487128067016601562E+04    0.373800867795944214E+01   -0.588806146080251504E+07   -0.804570088246502024E+01    1
    0.135998421192169189E+04    0.779230282664298990E+01    0.240365386009216309E+00    0.332440888881683350E+04    0.360315755009651184E+01   -0.588173428911470994E+07   -0.804603421579830957E+01    1
    0.515284339785575867E+03    0.709324543952941866E+01    0.336033225059509277E+00    0.342239975929260254E+04    0.351911795139312744E+01   -0.588081037727885973E+07   -0.804636754913166818E+01    1
    0.535097538828849792E+03    0.686344629168510423E+01   -0.418616533279418945E-01    0.387356984615325928E+04    0.376043540239334106E+01   -0.586798277438879944E+07   -0.804670088246497173E+01    1
    0.204975775480270386E+03    0.912291541218757729E+01   -0.439222812652587891E+00    0.461618638038635254E+04    0.362079489231109619E+01   -0.585930978752148990E+07   -0.804703421579828060E+01    1
    0.139509548127651215E+04    0.782867346823215549E+01    0.240626573562622070E+00    0.351252412796020508E+04    0.357496038079261780E+01   -0.581552901900883019E+07   -0.804736754913166941E+01    1
    0.712101307511329651E+03    0.730274959385395128E+01   -0.326570510864257812E+00    0.378215098381042480E+04    0.376561135053634644E+01   -0.577075583538870979E+07   -0.804770088246505289E+01    1
    0.777441281676292419E+03    0.765411536455154451E+01   -0.399916291236877441E+00    0.332573926448822021E+04    0.363579142093658447E+01   -0.576106337894468848E+07   -0.804803421579835288E+01    1
    0.105182879090309143E+04    0.780820265591144569E+01   -0.267783999443054199E-01    0.345901906490325928E+04    0.385470452904701233E+01   -0.576050436770698056E+07   -0.804836754913168306E+01    1
    0.557494611740112305E+03    0.688019066274166136E+01   -0.100607097148895264E+00    0.444744241237640381E+04    0.374399104714393616E+01   -0.572879781494554132E+07   -0.804870088246499193E+01    1
    0.133344484806060791E+04    0.812307333588600144E+01   -0.400584220886230469E+00    0.327629554271697998E+04    0.391983938217163086E+01   -0.571872255177704059E+07   -0.804903421579841805E+01    1
    0.143673844456672668E+04    0.783360923707485224E+01   -0.801488757133483887E-01    0.401677906513214111E+04    0.364843350648880005E+01   -0.569393390778321400E+07   -0.804936754913176067E+01    1
    0.142212000310420990E+04    0.775331141471862839E+01    0.656223297119140625E-02    0.483707416057586670E+04    0.359833645820617676E+01   -0.569006250247731246E+07   -0.804970088246500559E+01    1
    0.559441868662834167E+03    0.719014972984790823E+01    0.646566748619079590E-01    0.400160527229309082E+04    0.357705745100975037E+01   -0.566264401436181832E+07   -0.805003421579832690E+01    1
    0.760260981917381287E+03    0.703586246371269297E+01    0.474776744842529297E+00    0.337939965724945068E+04    0.388308972120285034E+01   -0.565327331300350744E+07   -0.805036754913173702E+01    1
    0.707654875516891479E+03    0.707496976315975168E+01    0.403591275215148926E+00    0.335272276401519775E+04    0.394822585582733154E+01   -0.562980821484305896E+07   -0.805070088246508497E+01    1
    0.447311874032020569E+03    0.677369859099388094E+01   -0.194813728332519531E+00    0.344832074642181396E+04    0.371086362004280090E+01   -0.562181309253569227E+07   -0.805103421579840806E+01    1
    0.729475262761116028E+03    0.725239264309406373E+01   -0.259785652160644531E-01    0.392985475063323975E+04    0.388107156753540039E+01   -0.561856128833571449E+07   -0.805136754913175423E+01    1
    0.521814810633659363E+03    0.695572333693504419E+01    0.676260590553283691E-01    0.333387279510498047E+04    0.354611656069755554E+01   -0.561841331576902606E+07   -0.805170088246501159E+01    1
