    0.417728027338168374E+03    0.958748125929695938E+01    0.280513505377157690E+00    0.407951981455309942E+04    0.363226731627056365E+01   -0.608830679848043843E+02
    0.361599923330788556E+03    0.934931614289857293E+01   -0.268600073128151928E+00    0.320453332035593621E+04    0.392346360351061119E+01   -0.608822287004455944E+02
    0.391442811300540370E+03    0.943640118039969167E+01   -0.179696279038773776E+00    0.369090800818130856E+04    0.396769615838949496E+01   -0.608734707770583938E+02
    0.399872625932167296E+03    0.948559055593837641E+01   -0.294728086437109793E+00    0.373847829923701192E+04    0.387769220368241552E+01   -0.608568874164297000E+02
    0.432138279376918376E+03    0.961430238169191931E+01    0.775661421144783203E-01    0.396137667597848895E+04    0.363119656377627464E+01   -0.607405272179113780E+02
    0.373273236464650495E+03    0.933766500850260783E+01    0.249284984325432113E+00    0.408484246289745352E+04    0.380209379042912055E+01   -0.607386723772944634E+02
    0.389338231390411806E+03    0.946876983356474788E+01   -0.381858090579797138E+00    0.338980130937728427E+04    0.388254366107342719E+01   -0.607379230791173939E+02
    0.283710070699114567E+03    0.831797434096087329E+01    0.255537920354894976E+00    0.323635315990809249E+04    0.395013589792075814E+01   -0.607374107015864837E+02
    0.349715981665223637E+03    0.930094038350819119E+01    0.106580323299695245E+00    0.317760824214044578E+04    0.390713009932390909E+01   -0.607323285387537979E+02
    0.326579241119989831E+03    0.890672726152183891E+01    0.269269780460492547E+00    0.338062813964616180E+04    0.392876320073521912E+01   -0.607023555223041669E+02
    0.406442843259960000E+03    0.957245001480495716E+01   -0.172758088878758376E+00    0.341966460318960571E+04    0.385161795330319423E+01   -0.607017606656102942E+02
    0.343075859116377103E+03    0.914188877773510100E+01    0.129946412810243439E+00    0.348848957164225249E+04    0.389114068887409292E+01   -0.606556388453790589E+02
    0.242269346266687364E+03    0.781298769523251480E+01    0.444056321860345049E+00    0.304670216938981230E+04    0.380389926184054428E+01   -0.606544007868555184E+02
    0.320961344622831689E+03    0.890035909089766974E+01    0.271089934248493591E+00    0.300590717432707106E+04    0.388787546474833334E+01   -0.605935061644334709E+02
    0.370171139419958138E+03    0.933226126252246502E+01    0.316538288677023383E+00    0.415628227392163353E+04    0.366466366242187291E+01   -0.605686624306819965E+02
    0.406973100751445315E+03    0.953830138058166632E+01    0.259820070874774656E+00    0.425544590981179681E+04    0.350856173856847819E+01   -0.605520218388811458E+02
    0.443978434422936118E+03    0.977969157405335565E+01   -0.221086978006525159E+00    0.331299323315369202E+04    0.367262473201110717E+01   -0.605325832086348399E+02
    0.213258212661123366E+03    0.732177383916998537E+01    0.340340596170699561E+00    0.346633979711858774E+04    0.393672468378315976E+01   -0.605283582092610999E+02
    0.323264292584269015E+03    0.887971027017754366E+01    0.458260846187047766E+00    0.318875494588022684E+04    0.394493368496225738E+01   -0.604951099067389109E+02
    0.404917498590029879E+03    0.946258872164282394E+01   -0.190211353086335633E+00    0.397978289143369784E+04    0.393338228277465074E+01   -0.604902878472153702E+02
    0.405099703785780264E+03    0.935178720857868129E+01   -0.121300572973500276E+00    0.492005691548298637E+04    0.388035448198088551E+01   -0.604882890880971900E+02
    0.331592752100950690E+03    0.900093983189861113E+01    0.249581074060568064E+00    0.338586876698107017E+04    0.385102171293135820E+01   -0.604753394180902930E+02
    0.308399204864037983E+03    0.870929311890277802E+01    0.329495208467205591E+00    0.302451624983045394E+04    0.393591580039417366E+01   -0.604344634452326588E+02
    0.343282475133638457E+03    0.913822314638072264E+01    0.330168347287957631E+00    0.354287318796245927E+04    0.388283605512083652E+01   -0.603716221527084755E+02
    0.390618610563524157E+03    0.933017255568044845E+01    0.144287435480343618E-01    0.471971292806243582E+04    0.382490693697048245E+01   -0.603427586234980069E+02
    0.442102998925824068E+03    0.975296725459865144E+01   -0.305085626378292174E+00    0.350336485359020662E+04    0.357034285368964177E+01   -0.603159117615747746E+02
    0.412381357248558174E+03    0.946143298527732313E+01    0.286356500287782811E+00    0.473291068427897335E+04    0.366587992619735026E+01   -0.603052375509251561E+02
    0.416752751960716296E+03    0.965812607100042975E+01   -0.234137138155695923E+00    0.316931657156732263E+04    0.363358281813503226E+01   -0.603040054678097164E+02
    0.244926156421135545E+03    0.781194476915024794E+01    0.235538300798227129E+00    0.309043043114142301E+04    0.392421544078948070E+01   -0.603009175743162587E+02
    0.216310850801487817E+03    0.739627253436374232E+01    0.326846982808933761E+00    0.322249497752667321E+04    0.399327875214797201E+01   -0.602946578642997366E+02
    0.444213895897890609E+03    0.955729823817878632E+01   -0.129926539938295948E+00    0.405040854212064050E+04    0.387423654926138861E+01   -0.602821975024004644E+02
    0.340152093238605346E+03    0.908076230822132757E+01    0.426687837621173238E+00    0.363266148443998463E+04    0.378316801787476908E+01   -0.602720540225452481E+02
    0.417479117236481613E+03    0.962383219127400835E+01    0.449542945027324281E+00    0.393126766671396717E+04    0.354018916238938486E+01   -0.602574664151443642E+02
    0.308446902855511610E+03    0.867621995913737010E+01    0.184963851748740860E+00    0.318112743734671449E+04    0.392590737056047789E+01   -0.602219236328529917E+02
    0.398322766734833749E+03    0.940039925585142200E+01   -0.109138880297202367E+00    0.435934185140281079E+04    0.389356602176416988E+01   -0.601948927978181203E+02
    0.439833213763641766E+03    0.959806755184363425E+01   -0.496776993004632350E+00    0.366698770830861622E+04    0.393814006033835495E+01   -0.601897539796404288E+02
    0.330951551312486515E+03    0.901481455121539810E+01    0.444506382546140832E+00    0.306770657792261636E+04    0.394525024303365912E+01   -0.601855797903009559E+02
    0.260467309084031228E+03    0.804186547328530565E+01    0.319036487057944185E+00    0.308172173878499098E+04    0.386668376240517331E+01   -0.601841297949765988E+02
    0.384111188380548469E+03    0.943500144270932495E+01    0.147922890424257880E+00    0.382267766985767776E+04    0.378130170228267515E+01   -0.601679257832868899E+02
    0.383925289944982808E+03    0.941118931351227062E+01    0.596263531022260818E-01    0.407334916456492920E+04    0.371738458639104907E+01   -0.601435862750546306E+02
    0.376008648621620580E+03    0.937702772900384218E+01   -0.197707626282727644E-01    0.368176144352060464E+04    0.396249468977165575E+01   -0.601403705374597948E+02
    0.378683653003660481E+03    0.934269891276548137E+01   -0.180477298284305365E+00    0.396918285055125352E+04    0.393789360119324794E+01   -0.601369444830841005E+02
    0.453585866481372307E+03    0.943614824636531679E+01   -0.306524568464740910E+00    0.483576109309443200E+04    0.389505434760325642E+01   -0.601157433538326273E+02
    0.425734557302307735E+03    0.959359288591003079E+01   -0.140292597428501420E+00    0.362633530090950535E+04    0.386907671248249496E+01   -0.601148469260467522E+02
    0.288753019979759074E+03    0.835427930211068848E+01    0.400533489380840546E+00    0.334315511041043465E+04    0.399802083168239575E+01   -0.601030216160538515E+02
    0.268899986724976088E+03    0.813572706164894299E+01    0.482430090128354028E+00    0.321024275023231849E+04    0.383659723055072455E+01   -0.600950888289028597E+02
    0.329321028027454304E+03    0.893535441484410065E+01    0.435884096697009560E+00    0.336943028038899729E+04    0.392286984024353247E+01   -0.600903526039223834E+02
    0.320323336988331619E+03    0.886879405351323058E+01    0.439132027471043296E+00    0.320674559692272760E+04    0.377096517771499151E+01   -0.600864076268059151E+02
    0.451553915188930091E+03    0.987311402613914879E+01   -0.369597023511511691E+00    0.331041614129403615E+04    0.357200484089596593E+01   -0.600493803174312077E+02
    0.451705347678267742E+03    0.974689463139543122E+01   -0.306034264881051010E-01    0.367502084675896776E+04    0.355701994253490206E+01   -0.600477604918497931E+02
    0.341819527424788475E+03    0.916687311054266729E+01    0.408578718635580374E+00    0.336953720570043697E+04    0.373927199701957491E+01   -0.600016468188178465E+02
    0.214405035757420848E+03    0.734958789184619832E+01    0.286696249399092107E+00    0.341567169318052538E+04    0.392266395783958233E+01   -0.599977401635886309E+02
    0.387982345123914911E+03    0.940925825228578816E+01   -0.316079116999167575E+00    0.384675273595905719E+04    0.385467015516359712E+01   -0.599886958117409819E+02
    0.233528501339110136E+03    0.764831107912274444E+01    0.411716238517503830E+00    0.319207092339184373E+04    0.389326976396510416E+01   -0.599568461464843452E+02
    0.414404326416231299E+03    0.953746976418881331E+01   -0.653227746678810561E-01    0.385450881725461386E+04    0.386659971501158095E+01   -0.599501710953552021E+02
    0.438645100314267438E+03    0.948814637161144958E+01    0.488563297903865656E-01    0.446236518615418754E+04    0.385102100300651751E+01   -0.599483603097472297E+02
    0.403312144446652155E+03    0.954642412264623275E+01   -0.430789272972142756E+00    0.318456438272901732E+04    0.390085630888136992E+01   -0.599390956513065944E+02
    0.337225839092226693E+03    0.914527315202782454E+01    0.458406657847078569E+00    0.313446205087245016E+04    0.369532831426458630E+01   -0.599082903808710867E+02
    0.395337902810499202E+03    0.939681673133249618E+01    0.210356588866105865E+00    0.475213742015498610E+04    0.361001462758758196E+01   -0.598972767737968468E+02
    0.431845040884801790E+03    0.980247227722121650E+01    0.109105013103442783E+00    0.308349589747830987E+04    0.351274650240880693E+01   -0.598883690842412406E+02
    0.338321220779822340E+03    0.898285962264360194E+01    0.261115126661851660E+00    0.392921788725996521E+04    0.397973626931983926E+01   -0.598829759849766106E+02
    0.322778940519833270E+03    0.883705409001440145E+01    0.432344365738835390E+00    0.341833213520021991E+04    0.392504430217533162E+01   -0.598780323677515653E+02
    0.449866311898372317E+03    0.975359018684336831E+01   -0.307279226012973306E+00    0.362520294262359766E+04    0.361292195772534219E+01   -0.598756385297698230E+02
    0.391525039687074468E+03    0.935912273282679585E+01    0.123382007907418378E+00    0.482081198866478553E+04    0.366084943105038985E+01   -0.598679011753523511E+02
    0.315807222180974065E+03    0.882470188650287213E+01    0.334324644328092391E+00    0.311469232746505213E+04    0.378933848638159443E+01   -0.598549277867834491E+02
    0.307106627857444607E+03    0.868565003946372016E+01    0.376665682583572692E+00    0.300813666305210472E+04    0.393305351963192606E+01   -0.598490675442696300E+02
    0.445618979791575669E+03    0.982245780247022893E+01    0.400579238985787622E-01    0.320855342446168652E+04    0.356886119699129534E+01   -0.598403157703554811E+02
    0.446925717313437360E+03    0.957801070888301176E+01   -0.285832167392626402E+00    0.417604712421439854E+04    0.374223329675377370E+01   -0.598324479548057724E+02
    0.387477647044438697E+03    0.937106158007862078E+01    0.436678168226397934E+00    0.466430671623012859E+04    0.350314003112324901E+01   -0.598243562003063403E+02
    0.320362838823062077E+03    0.885625650902184702E+01    0.377415072302424770E+00    0.316173740340291033E+04    0.390926138209619989E+01   -0.597960438750662107E+02
    0.457789856554161020E+03    0.976109359432057744E+01   -0.166225912526900776E+00    0.389972896448892334E+04    0.353368902136174734E+01   -0.597913394674484806E+02
    0.368789283541259238E+03    0.928352422564641877E+01    0.235431700061741411E+00    0.438775536895659934E+04    0.374328761150478551E+01   -0.597860300765192605E+02
    0.437723798280899814E+03    0.962757319243572240E+01    0.498400200991411246E-01    0.381733805214441463E+04    0.370288333162283845E+01   -0.597816182910379865E+02
    0.449795336866547984E+03    0.987559956239517334E+01   -0.458969722741248920E+00    0.328754191245852553E+04    0.358420481705851257E+01   -0.597770709376264620E+02
    0.436169315673725634E+03    0.973506890902067923E+01   -0.336417170258260012E+00    0.338844426138997915E+04    0.360528671223678110E+01   -0.597761982490942003E+02
    0.438366842470173879E+03    0.960204071210059240E+01   -0.482720670377472350E+00    0.377355453372338252E+04    0.380790775328002784E+01   -0.597674672351455101E+02
    0.373635344070662256E+03    0.942167855835015544E+01    0.716181800792996537E-01    0.367669715819769044E+04    0.368415379555414280E+01   -0.597672759579921831E+02
    0.248862955467322678E+03    0.788120747039677294E+01    0.464356593411363039E+00    0.302209352332035223E+04    0.393229444383157212E+01   -0.597575010269045919E+02
    0.424177702133163791E+03    0.965671155148500837E+01    0.187659919169782863E+00    0.379462085277493225E+04    0.357577018632830068E+01   -0.597573142028262012E+02
    0.208171981402498687E+03    0.727167159117745321E+01    0.208558276445302337E+00    0.327545378013355958E+04    0.392468679883274385E+01   -0.597538518810159189E+02
    0.385465132418994983E+03    0.936259435995872380E+01    0.297981702728132958E+00    0.458816891780205879E+04    0.361193981135021147E+01   -0.597278051656677960E+02
    0.419376387986929103E+03    0.958541575618846053E+01    0.656278765892622795E-01    0.394192952294781571E+04    0.370742359514483866E+01   -0.597171793177634456E+02
    0.389602071426625514E+03    0.942562270339611175E+01   -0.304572417898715087E+00    0.361946854365301897E+04    0.397786912192131226E+01   -0.597053830128192189E+02
    0.435079954944473172E+03    0.969145510487665085E+01   -0.450904445565907863E+00    0.324145548090720467E+04    0.388480162845747978E+01   -0.597017744990230099E+02
    0.336964862750372390E+03    0.899338701456113476E+01    0.355660946753662777E+00    0.367547023122981227E+04    0.397379070775414256E+01   -0.596970866396136017E+02
    0.359609572194250177E+03    0.935911613150317834E+01   -0.187399423988470037E+00    0.313196770285778530E+04    0.392693329497666133E+01   -0.596912893238120503E+02
    0.416278283474805221E+03    0.969572052610327617E+01    0.147870266621754509E+00    0.330224893808954585E+04    0.358594755043299429E+01   -0.596838316184098261E+02
    0.380695200491783339E+03    0.924826364159361702E+01   -0.214664506470801375E-01    0.495674897850427533E+04    0.385492082585318085E+01   -0.596707529589522068E+02
    0.343303680671006646E+03    0.915420566226019972E+01    0.248396341968692536E+00    0.351257504184964364E+04    0.385539898855778240E+01   -0.596701914284316430E+02
    0.381421719324356104E+03    0.930964735806935728E+01    0.292851108512621638E+00    0.471175150156955078E+04    0.371841877525251840E+01   -0.596696634017618521E+02
    0.434795072852791748E+03    0.968588852989088167E+01   -0.307611993442006959E+00    0.325265431399952195E+04    0.385262340940114267E+01   -0.596672443420032224E+02
    0.428716277018180904E+03    0.971116422036015337E+01   -0.335404472876508986E+00    0.312518287249513605E+04    0.375417260490884619E+01   -0.596671617530004141E+02
    0.398393223911552639E+03    0.954263387598348345E+01    0.110515591742904817E+00    0.373842989854472216E+04    0.367857719781982606E+01   -0.596628810547548269E+02
    0.437848534472792664E+03    0.978078205671463863E+01    0.182685008883130884E+00    0.328420910072191418E+04    0.352203219577715743E+01   -0.596622805267467555E+02
    0.447295340442547285E+03    0.991679893238670829E+01   -0.326870207287204839E+00    0.303350079822954967E+04    0.360508832968386983E+01   -0.596613058168172401E+02
    0.339031033263232700E+03    0.906747346129281695E+01    0.416862671620372049E+00    0.361639465965314321E+04    0.379322178175043501E+01   -0.596509066901319258E+02
    0.449350994923156804E+03    0.953364245456061710E+01   -0.294771645289229278E+00    0.442725661004114681E+04    0.377440136959922734E+01   -0.596480754583108848E+02
    0.396079157818909550E+03    0.944173037061842280E+01    0.927392348841639125E-01    0.440343033139474574E+04    0.360702806829438405E+01   -0.596370868810171473E+02
    0.364134326669845279E+03    0.933130281853636845E+01    0.198989603664740833E+00    0.387356968799930928E+04    0.374656164777020084E+01   -0.596320512374351068E+02
    0.430556445690025726E+03    0.972428315290807177E+01    0.851074510725290390E-01    0.325664202116617162E+04    0.367332269545217738E+01   -0.596311431067481053E+02
    0.372821670917492042E+03    0.931997795520022265E+01    0.573899921156318937E-01    0.394503877992803928E+04    0.396299249637910878E+01   -0.596306629839106250E+02
    0.421049878751805295E+03    0.970505049853431956E+01    0.214485160333565461E+00    0.341701020342966467E+04    0.353691943982118051E+01   -0.596137664414408306E+02
    0.312686450468058581E+03    0.876479311160915842E+01    0.372843143051291515E+00    0.302156407869000532E+04    0.395049004500723244E+01   -0.596095440333046298E+02
    0.441655767097175271E+03    0.968832277357126159E+01    0.123105447344472818E+00    0.370852397348863042E+04    0.359061713161399609E+01   -0.596075562634951552E+02
    0.413192518567200807E+03    0.942770117302795541E+01   -0.106010540659869923E-01    0.449710203634832214E+04    0.392629362742520316E+01   -0.596067983085605846E+02
    0.407827516991563243E+03    0.947144236637730152E+01    0.177254491649632473E+00    0.441510888772255839E+04    0.372778978751777723E+01   -0.596046199691892298E+02
    0.384632715078984461E+03    0.943134407806971709E+01    0.153854201456781969E+00    0.404089431751633219E+04    0.364408892869803180E+01   -0.595827278496605217E+02
    0.341238413189562550E+03    0.917203453097014432E+01    0.759967661857738896E-01    0.305362223580319323E+04    0.395632701521004648E+01   -0.595756848034069364E+02
    0.390235072555352758E+03    0.929106027411079616E+01    0.175579902789013698E-02    0.498452441448160062E+04    0.385550650985234844E+01   -0.595721767915090794E+02
    0.382647899741007620E+03    0.933681411542453787E+01    0.479170749840584831E+00    0.472094901848922200E+04    0.351150435002944672E+01   -0.595706920512410036E+02
    0.365000414277908362E+03    0.925562261106806616E+01    0.108212768226506384E+00    0.425522910668611439E+04    0.385093792840314553E+01   -0.595652062126933330E+02
    0.441528804707679114E+03    0.948675835310743665E+01    0.296968877571394785E+00    0.486580743874228756E+04    0.367112689185056196E+01   -0.595583409697238935E+02
    0.454480378198036590E+03    0.959727874798028679E+01   -0.299219675347852210E+00    0.427128636763899340E+04    0.377025105816478057E+01   -0.595575581966771708E+02
    0.384687416415299879E+03    0.940660300732234766E+01    0.160492625540036071E+00    0.413817219759488489E+04    0.369889789687979897E+01   -0.595432690658403274E+02
    0.452532955744009087E+03    0.957799826391321574E+01   -0.314685633438999024E+00    0.417212885340344565E+04    0.385731787094625922E+01   -0.595376080035325828E+02
    0.453206735967574161E+03    0.960074558878798001E+01   -0.115351349513005963E+00    0.430572755823968600E+04    0.366048351552371987E+01   -0.595341810540898848E+02
    0.344494052096669179E+03    0.910391649475115017E+01    0.449673199601028251E+00    0.364792871891338973E+04    0.397914139851970416E+01   -0.595280768357239722E+02
    0.399454088689061678E+03    0.952273487046819689E+01   -0.821417847755707697E-01    0.392674439375216843E+04    0.360118240496550746E+01   -0.595253478275694050E+02
    0.445061637261870089E+03    0.950334601700862081E+01    0.837305306163703689E-01    0.454590289136554929E+04    0.377942577398808144E+01   -0.595239670591971617E+02
    0.321358096125202735E+03    0.887079150987667830E+01    0.470284126606990371E+00    0.312107181587405466E+04    0.388454011069913419E+01   -0.595236883449558150E+02
    0.321449617992269225E+03    0.875326601570676033E+01    0.426615563529121333E+00    0.373355787904487124E+04    0.395307388992627384E+01   -0.595119375019441463E+02
    0.389009897083713099E+03    0.939188345594758545E+01   -0.137164976979346487E-01    0.414843803932489482E+04    0.387226295646933183E+01   -0.595109000788756717E+02
    0.384512764339585033E+03    0.928213551362024880E+01   -0.176665639404335884E-01    0.473782071695176182E+04    0.392736102718208091E+01   -0.595079601347726808E+02
    0.264719477644268466E+03    0.809398993745030992E+01    0.254611663382096731E+00    0.306416203668596836E+04    0.392822971087275663E+01   -0.594959886944305936E+02
    0.451994273940266737E+03    0.992711844798719056E+01   -0.400438532545932091E+00    0.314541999199908059E+04    0.357146062195115999E+01   -0.594958743206470970E+02
    0.449058247414663356E+03    0.970140292162808393E+01   -0.483102636151140741E+00    0.382090350524957012E+04    0.365264567293649689E+01   -0.594736999482943105E+02
    0.397874322773801850E+03    0.929936755850405561E+01   -0.225293465735339205E+00    0.496797098760524386E+04    0.398731592593673900E+01   -0.594644236110173097E+02
    0.401825430854944273E+03    0.949983277871358744E+01    0.196770333760493465E+00    0.437742517107106141E+04    0.350011412940221156E+01   -0.594616785435733419E+02
    0.447996191096231371E+03    0.971290497065646541E+01   -0.350362546732181923E+00    0.377788866188727025E+04    0.359483141116358818E+01   -0.594594574484901344E+02
    0.361622632439298229E+03    0.936418812576190795E+01    0.389211513892972372E+00    0.362583535057786503E+04    0.362994855932585425E+01   -0.594580694035604651E+02
    0.443109372570422465E+03    0.954099162921272637E+01   -0.314585354979222132E+00    0.415508595224359487E+04    0.381554670040826638E+01   -0.594549216408483829E+02
    0.358896809141141489E+03    0.916666580113896856E+01    0.278417534443034742E+00    0.451834886825332978E+04    0.392788380490202460E+01   -0.594381586806564002E+02
    0.440318771574579387E+03    0.945255472672963926E+01   -0.132351259069124816E+00    0.459394413963116949E+04    0.386814402167340354E+01   -0.594356472098616990E+02
    0.390986994978649989E+03    0.951708769039380442E+01   -0.165462255515970713E+00    0.330356152676019747E+04    0.386171474767624323E+01   -0.594337944022429809E+02
    0.418683395803957580E+03    0.962443019918613629E+01   -0.790599665012710617E-01    0.357473061456698542E+04    0.369523337324081114E+01   -0.594278155692150705E+02
    0.445881233075388820E+03    0.960463708929500548E+01    0.288789356044105272E+00    0.428779416135499196E+04    0.358591452115184683E+01   -0.594253142631683531E+02
    0.367949488069990196E+03    0.934711388874964655E+01   -0.290285465459264591E-01    0.370671244688669276E+04    0.384653295427820341E+01   -0.594197588328435202E+02
